"Super Hair's Beauty Academy, Inc.",Fairfax,VA
Dallas County Technical Center,Louisburg,MO
American Institute of Interior Design,Fountain Hills,AZ
Alamo City Barber College,San Antonio,TX
Bethel House Training Institute,Wichita,KS
Chiron Training Center,Jersey City,NJ
Lee Professional Institute,Fort Myers,FL
Saint Michael College of Allied Health,Alexandria,VA
Southern Westchester BOCES,Elmsford,NY
Chester Career College,Chester,VA
Richmond School of Health and Technology - RSHT,Charlottesville,VA
Butte County Regional Occupational Program,Chico,CA
Lompoc Unified Adult Education,Lompco,CA
Sharp Edgez Barber Institute,Rochester,NY
Training Centers of Texas,Houston,TX
College of Western Idaho,Nampa,ID
Rudolf Steiner College,Fair Oaks,CA
Teachers College of San Joaquin,Stockton,CA
Tufts University School of Dental Medicine Advanced Education in General Dentistry 12 Months,Boston,MA
"Micropower Career Institute, Manhattan",New York,NY
Tennessee Board of Regents,Nashville,TN
Cole Holland College,Salt Lake City,UT
The Cosmo Factory Cosmetology Academy,Santa Cruz,CA
Cosmotech School of Cosmetology,Westbrook,ME
"Grace College of Barbering, Inc.",Greenville,NC
Vibe Barber College,Memphis,TN
"Southern Texas Careers Academy, LP",McAllen,TX
Total Transformation Institute of Cosmetology,San Marcos,TX
Veritas Evangelical Seminary,Santa Ana,CA
Southeastern Beauty School - Stockbridge,Stockbridge,GA
American Comedy Institute,New York,NY
Yeshiva Gedolah Kesser Torah,Monsey,NY
Yeshiva Yesodei HaTorah,Lakewood,NJ
Rizzieri School of the Healing Arts,Voorhees,NJ
California Career Institute,Garden Grove,CA
Language Consultants International,Denver,CO
Larned State Hospital,Larned,KS
South Arkansas Regional Health Center,El Dorado,AR
White River Junction VA Medical Center,White River Junction,VT
Middle Way Acupuncture Institute,Mt. Vernon,WA
iTeachU.S.,Denton,TX
LSU Paul M. Hebert Law Center,Baton Rouge,LA
HUMINT Training - Joint Center of Excellence,Fort Huachuca,AZ
Grace Communion Seminary,Glendora,CA
National Personal Training Institute,Vienna,VA
UEI College - Gardena,Gardena,CA
FMI Career School,North Miami Beach,FL
The Training Domain,Fort Myers,FL
San Ignacio University,Doral,FL
W Academy of Salon and Spa,Danville,CA
City Pointe Beauty Academy,Webb City,MO
Aparicio-Levy Technical Center,Tampa,FL
Bonnie Joseph Academy of Cosmetology & Barbering,Heber City,UT
High Tech High Graduate School of Education,San Diego,CA
Gemini School of Visual Arts & Communication,Cedar Park,TX
United Medical and Business Institute,East Point,GA
Inlet Grove Community High School,Riviera Beach,FL
Alabama College of Osteopathic Medicine,Dothan,AL
Rocky Vista University,Parker,CO
Nunation School of Cosmetology,Fairfield,AL
Northwest Louisiana Technical College,Minden,LA
Ace Cosmetology & Barber Training Center,Wolcott,CT
Wood County Board of Education,Parkersburg,WV
Mount Vernon Hospital,Mount Vernon,NY
Career Advancement Studies in Healthcare Institute,Mount Clemens,MI
Alexander Paul Institute of Hair Design,Greenville,NC
Florida Institute of Traditional Chinese Medicine,North St. Petersburg,FL
International Institute of Chinese Medicine,Santa Fe,NM
Maryland Institute of Traditional Chinese Medicine,Bethesda,MD
America Evangelical University,Los Angeles,CA
Heartland Christian College,Newark,MO
Native American Bible College,Shannon,NC
Valor Christian College,Canal Winchester,OH
"Business Empowerment, Inc. Dale Carnegie Training",Santa Ana,CA
National Personal Training Institute of Columbus,Columbus,OH
More Tech Institute,Hialeah,FL
Culinary School of Fort Worth,Fort Worth,TX
A.I. Prince Technical High School,Hartford,CT
Ohio Institute of Allied Health,Huber Heights,OH
State Operated Forensic Services,St. Peter,MN
DeSigner Barber & Stylist School LLC,Fort Smith,AR
Toni & Guy Hairdressing Academy - Manteca,Manteca,CA
Statements The Academy,Woodbridge,VA
The Chrysm Institute of Esthetics,Virginia Beach,VA
VA Long Beach Healthcare System,Long Beach,CA
Bronx-Lebanon Hospital Center Residency in Primary Care/Ocular Disease,Bronx,NY
Henry Ford OptimEyes Residency,West Bloomfield,MI
Massachusetts Eye & Ear Infirmity Residency in Ocular Disease & Cornea/Contact Lenses,Boston,MA
Vision Care Specialists Residency in Vision Therapy/Pediatric Optometry,Southborough,MA
Wow Vision Therapy Residency in Vision Therapy and Visual Rehabilitation,St. Joseph,MI
BCI,Brookline,MA
Burnett International College,Boynton Beach,FL
Vantage College - San Antonio North,San Antonio,TX
HVAC Technical Institute,Chicago,IL
OPMI Business School,New York,NY
Language Consultants International Houston,Houston,TX
Capital Region Career and Technical School,Albany,NY
Philadelphia Technician Training,Philadelphia,PA
Pure Aesthetics,Tucson,AZ
InterAmerican Technical Institute,Miami,FL
Bly's School of Cosmetology,Gainesville,FL
Creative Touch Cosmetology School LLC,Waterloo,IL
"Grace International Beauty School, Inc.",Flushing,NY
"World of Excellence Beauty College, Inc.",Durham,NC
Paul Mitchell The School - Denver,Lakewood,CO
"Anton Aesthetics Academy, Inc.",West Palm Beach,FL
Arrojo Cosmetology School,New York,NY
Hope Counseling Center,Fairbanks,AK
Institute for Multicultural Counseling and Education Services,Los Angeles,CA
Kaiser Permanente - Fresno,Fresno,CA
Mount Sinai Adolescent Health Center,New York,NY
Manthano Christian College,Westland,MI
Tacoma Bible College,Tacoma,WA
The Crown College of the Bible,Powell,TN
College of the Muscogee Nation,Okmulgee,OK
Comanche Nation College,Lawton,OK
Academy of Interactive Entertainment,Seattle,WA
American Truck School,Redding,CA
Focus Personal Training Institute,New York,NY
Garden State Science and Technology Institute,Jersey City,NJ
San Francisco School of Digital Filmmaking,San Francisco,CA
San Joaquin County Office of Education ROP/C,Stockton,CA
Ballet Hispanico School,New York,NY
Brensten Education,Waukesha,WI
Trenz Beauty Academy,Calumet,IL
Spokane College of English Language,Spokane,WA
Westchester School for Dental Assistants LLC,Elmsford,NY
Manhattan Language,New York,NY
"Electrical Training Center, Inc.",Copiague,NY
"Carolina Computer Learning Systems, Inc. d/b/a Carolina Career College",Durham,NC
The International School of Hospitality,Las Vegas,NV
Milan Institute - Palm Desert,Palm Desert,CA
Tuba City Regional Health Care Corporation,Tuba City,AZ
Zuni Comprehensive Community Health Center,Zuni,NM
"Stella and Charles Guttman Community College of the City University of New York, The",New York,NY
Alliance Computing Solutions (ACS),Flushing,NY
New Horizons Medical Institute,Norcross,GA
A.B.I School of Barbering and Cosmetology of Chelsea,New York,NY
Belle Academy of Cosmetology,Waterbury,CT
Parisian Spa Institute,Jacksonville,FL
"Networks Barber College, Inc.",Calumet City,IL
Culinary Tech Center,New York,NY
"JB's Hair Design and Barber College, LLC",Oklahoma,OK
Barber School of Pittsburgh,Pittsburgh,PA
Cosmetology Academy of Texarkana,Texarkana,TX
Wellness Workdays,Hingham,MA
Emerging Technologies Institute,Forest Hills,NY
"Dialysis Training Institute, LLC",La Palma,CA
East-West Healing Arts Institute,Madison,WI
Institute for Massage Education,Kalamazoo,MI
Standard Healthcare Services College of Nursing,Falls Church,VA
English Language and Culture Institute,Monmouth,OR
Yale - New Haven Hospital,New Haven,CT
Excel Academies of Cosmetology,Merrillville,IN
LaBarberia Institute of Hair,Mayfield Heights,OH
Orlando Medical Institute,Orlando,FL
Florida English Language Institute,Dunedin,FL
ATP Flight Academy,Jacksonville,FL
Merryfield School of Pet Grooming,Ft. Lauderdale,FL
Willow International Community College Center,Fresno,CA
Alfred I. duPont Hospital for Children,Wilmington,DE
"Creative School of Cosmetology, Inc.",Blytheville,AR
Lawrence & Company College of Cosmetology - Selma,Selma,CA
Santa Clara Beauty College,Santa Clara,CA
Bos-Man's Barber College,Shreveport,LA
Setting the Standard Barbering and Natural Hair Academy,Shreveport,LA
University of Utah Health Services Dental Predoctoral Internship,Salt Lake City,UT
Kaplan College - Chesapeake,Chesapeake,VA
Excel Academies of Cosmetology - Kentwood,Kentwood,MI
Excel Academies of Cosmetology - Lansing,Lansing,MI
Divine Crown Academy of Cosmetology,Harrisburg,PA
Centra College of Nursing,Lynchburg,VA
ARCLabs,Piedmont,SC
Azusa Pacific Online University,Glendora,CA
Irish American University,Lewes,DE
Blue Sky Aviation,Paso Robles,CA
Feminique School of Beauty,Chicago,IL
Gadsden Technical Institute,Quincy,FL
Tri-County Regional Occupational Program,Yuba City,CA
Rockland County BOCES,West Nyack,NY
Kings Park University,Alexandria,VA
Department of the Air Force - Ophthalmic Apprentice Course - Optometric Technician Program,JB Ft. Sam Houston,TX
US Army Medical Center and School - Eye Specialty Course - Optometric Technician Program,JB Ft. Sam Houston,TX
Flair Beauty College,Canyon Country,CA
Paul Mitchell The School Sherman Oaks,Sherman Oaks,CA
Midfield Institute of Cosmetology,Midfield,AL
Redondo Beach Beauty College,Redondo Beach,CA
Aveda Institute South Florida,Davie,FL
"Debutantes School of Cosmetology and Nail Technology, LLC",Dekalb,IL
Cosmetology Training Center - Stone Park,Stone Park,IL
Paul Mitchell The School - Schenectady,Schenectady,NY
"Beyond Measure Barbering Institute, LLC",Mebane,NC
Top of the Line Barber College,Charleston,SC
Bethany Global University,Bloomingon,MN
Brookes Bible College,St. Ann,MO
Methodist Theological Seminary in America,Los Angeles,CA
New England Bible College,South Portland,ME
"LSE Enterprises, Inc. DBA Larry's Barber College",Chicago,IL
Advantage Career Institute,Eatontown,NJ
Ivy Christian College,Fairfax,VA
Morthland College,West Frankfort,IL
Oikos University,Oakland,CA
Felbry College - School of Nursing,Columbus,OH
Radiological Technologies University VT,South Bend,IN
Jupiter Beauty Academy,Boston,MA
Bay Area College of Nursing,Palo Alto,CA
Language Systems International,Placentia,CA
CCLS - Cultural Center for Language Studies,Miami,FL
New America College,Denver,CO
High Desert Medical College,Lancaster,CA
"Contra Costa Medical Career College, Inc.",Antioch,CA
Micromeritics Learning Center,Norcross,GA
International Education Services,San Diego,CA
American Language Academy,Greensboro,NC
Learning Institute of Texas,Houston,TX
Portland English Language Academy,Portland,OR
South Beach Languages,Miami Beach,FL
Sanford-Brown College Chicago,Chicago,IL
Le Cordon Bleu College of Culinary Arts - Scottsdale,Scottsdale,AZ
Le Cordon Bleu College of Culinary Arts - Austin,Austin,TX
Missouri College,Brentwood,MO
Sanford-Brown College - Boston,Boston,MA
Sanford-Brown College - Farmington,Farmington,CT
Sanford-Brown College - Fenton,Fenton,MO
Sanford-Brown College - McLean,McLean,VA
Pittsburgh Career Institute,Pittsburgh,PA
Sanford-Brown Institute - White Plains,White Plains,NY
Le Cordon Bleu College of Culinary Arts - Pasadena,Pasadena,CA
Manhattan Institute of Management,New York,NY
Global Health College,Alexandria,VA
College of English Language (CEL),San Diego,CA
Cambridge Business Institute,New York,NY
Randolph County Technical Center,Elkins,WV
Sherman Kent School,Washington,DC
The Vocational Nursing Institute,Houston,TX
CDE Career Institute,Tannersville,PA
First Coast Barber Academy,Jacksonville,FL
Paul Mitchell The School Farmington Hills,Troy,MI
Baptist Seminary of Kentucky,Georgetown,KY
"Barber Institute of Texas, LLC",Longview,TX
Grace School of Theology,The Woodlands,TX
Greenville VA Outpatient Clinic,Greenville,SC
Mount Sinai Hospital,New York,NY
Saint Joseph Mercy Health System,Ann Arbor,MI
Peace Health St. Joseph Hospital,Bellingham,WA
Hoag Memorial Hospital Presbyterian,Newport Beach,CA
Ministry Health Care,Steven Point,WI
Summa Health System,Arkon,OH
Larue D. Carter Memorial Hospital,Indianapolis,IN
Mountain Language Institute,Golden,CO
ILSC New York,New York,NY
Harriet Fulbright College,Arlington,VA
Global English Academy,Flushing,NY
Goal Training Educational Center,Skokie,IL
Platinum College of Cosmetology,Shelby Township,MI
Rockbridge Seminary,Springfield,MO
IGlobal University,Vienna,VA
Ricci's Toni & Guy Hairdressing Academy,Newtown,CT
Global Village Hawaii,Honolulu,HI
National Technology Transfer,Centennial,CO
"River Valley Cosmetology Institute, LLC",Poteau,OK
Bella Academy of Cosmetology,Oshkosh,WI
Yahweh Beauty Academy,Killeen,TX
NeeCee's College of Cosmetology,Abilene,TX
Alaska Bible College,Palmer,AK
"Northwest Hair Academy, Mount Vernon",Mount Vernon,WA
International Academy of Cosmetology & Barbering,Tampa,FL
Boston School of Modern Language,Roslindale,MA
U.S. Army Ordnance Center and School,Ft. Lee,VA
Beauty Anatomy Institute of Cosmetology and Wellness,Pompano Beach,FL
"Princess Beauty School, Inc.",Dearborn Heights,MI
K&G 5 Star Barber College,Texas City,TX
Bet Medrash Gadol Ateret Torah,Brooklyn,NY
Rabbinical College Ohr Yisroel,Brooklyn,NY
Yeshiva Sholom Schachne,Brooklyn,NY
Claremont Lincoln University,Claremont,CA
University of PA Health System,Philadelphia,PA
Vidant Medical Center,Greenville,NC
VA Boston Healthcare System - West Roxbury,West Roxbury,MA
Boise VA Medical Center,Boise,ID
Marin County Health and Human Services,San Rafael,CA
Studio Incamminati,Philadelphia,PA
Philadelphia VA Medical Center,Philadelphia,PA
Tarzana Treatment Centers,Tarzana,CA
Tuscaloosa VA Medical Center,Tuscaloosa,AL
Albany Stratton VA Medical Center,Albany,NY
VA St. Louis Health Care System - John Cochran Division,St. Louis,MO
"Allied Medical & Health Services, Inc.",Glendale,CA
"Center for Ultrasound Research & Education, Corporation (CURE)",White Plains,NY
Med-Life Institute,Naples,FL
Regional Center for Border Health,Yuma,AZ
American Harbor College,Orange,CA
Medical Education and Training Campus,Fort Sam Houston,TX
StenoTech Career Institute - Piscataway,Piscataway,NJ
Jackson College,Jackson,MI
Preparing People Barber Styling College,Dallas,TX
Georgia Regents University,Augusta,GA
J'Renee College,Elgin,IL
Agape English Language Institute for Internationals,Columbia,SC
American Vocational College dba California Language School,Los Angeles,CA
Columbia West College,Los Angeles,CA
Connect English Language Institute,San Diego,CA
"International House New York, Inc. dba OHC",New York,NY
Rennert New York,New York,NY
Institute of Intensive English,Honolulu,HI
Shepherd School of Language,Las Vegas,NV
"Sol Group of Schools, LLC d/b/a OHC",Miami Beach,FL
Elite Language Institute,Carrollton,TX
ILSC San Francisco,San Francisco,CA
U.S. Ling Institute,Murray,UT
Sollers,Edison,NJ
Computer Institute of Technology,North Hollywood,CA
Coral Springs Regional Institute of Public Safety,Coral Springs,FL
EduMed Partners,Goodlettsville,TN
First Response Medical Training,Killeen,TX
Infinity College,Lafayette,LA
Lyndon B. Johnson Job Corps Civilian Conservation Center,Franklin,NC
Med Academy,Hialeah,FL
Pacific Institute of Technology,McDonough,GA
Waynesville Career Center,Waynesville,MO
Western Career Institute,Tempe,AZ
Brooks Institute,Ventura,CA
Ohio State University College of Optometry,Columbus,OH
Erdey Searcy Eye Group,Columbus,OH
Texas A&M University - Central Texas,Killeen,TX
University of North Texas at Dallas,Dallas,TX
Kaho'iwai,Kamuela,HI
Atlantis University,Miami,FL
"Christine Vamy International School for esthetics, Skin Care & Makeup",New York,NY
AOI College of Languages,Irvine,CA
Unilatina International College,Miramar,FL
Atlantic University College,Guaynabo,PR
St. Croix Career and Technical Center,St. Croix,VI
AMG Medical Institute,Paterson,NJ
Hope Montessori,St. Louis,MO
Montessori Hills Academy Teacher Certification Center,Chula Vista,CA
PiBerry Institute,Naranja,FL
Tennessee Truck Driving School,Louisville,TN
White House Communications Agency Training Academy,Anacostia Annex,DC
Ashdown College of Health Sciences,Redlands,CA
Sullivan and Cogliano Training Centers,Miami,FL
POLYTECH Adult Education,Woodside,DE
Park Place Premier Barber School,New Orleans,LA
China Evangelical Seminary North America,West Covina,CA
Puritan Reformed Theological Seminary,Grand Rapids,MI
Ashland Theological Seminary,Ashland,OH
US Army Armor School,Fort Benning,GA
Henry Caro Noncommissioned Officer Academy,Fort Benning,GA
Riverside County Office of Education - Career Technical Education,Riverside,CA
Marshall University School of Pharmacy,Huntington,WV
Shelton Montessori Teacher Education Center,Dallas,TX
The Center for Guided Montessori Studies,Tampa,FL
Khalsa Montessori Teacher Education Program,Tucson,AZ
Capital Education Institute,Chino,CA
Delaware Institute for Montessori Education,Hockessin,DE
Montessori Live,Venice,FL
Village Montessori,Miami,FL
Age of Montessori,Bozeman,MT
Center for Montessori Teacher Education NC,Huntersville,NC
Instituto Nueva Escuela,Rio Piedras,PR
Palmetto Montessori Institute,Florence,SC
Montessori Teachers Institute,Irving,TX
Virginia University of Oriental Medicine,Fairfax,VA
Nine Star University of Health Sciences,Sunnyvale,CA
University of Southernmost Florida - Coral Gables Campus,Coral Gables,FL
"Centra Health, Inc",Lynchburg,VA
inlingua Florida,Aventura,FL
American Advanced Institute of Technology,Feasterville,PA
American Language Communication Center - Elmhurst,Elmhurst,NY
American Language Communication Center - Manhattan,New York,NY
ASC English School,Boston,MA
Century School of Languages,San Jose,CA
California School of Languages,Santa Monica,CA
inlingua Metro New York,New York,NY
inlingua Princeton,Princeton,NJ
LAL Boston,Boston,MA
New York Language Center New York Language Center / Midtown,New York,NY
Nomen Global Language Center,Provo,UT
Professional and Collegiate English (PACE) International Academy,Orem,UT
UCEDA International Paterson,Paterson,NJ
UCEDA International New Brunswick,New Brunswick,NJ
"Mitchell Cosmetology College, Inc.",Alabaster,AL
St. Charles Barber College,St. Charles,MO
Jones College - Jacksonville,Jacksonville,FL
Morrison University,Reno,NV
Daymar College - Clarksville,Clarksville,TN
Waianae Coast Comprehensive Health Center,Waianae,HI
Central Arkansas Veterans Healthcare System,North Little Rock,AR
Kaiser Permanente - West Bay Consortium,San Bruno,CA
Memphis VA Medical Center Residency in Clinical Neuropsychology,Memphis,TN
International Business College - El Paso,El Paso,TX
B.H. Carroll Theological Institute,Irving,TX
Instituto de Educacion Tecnica Ocupacional La Reine,Manati,PR
Adams College of English,Los Angeles,CA
Michigan Language Center,Ann Arbor,MI
The Language Institute,Pasadena,CA
Pacific International College,Los Angeles,CA
Hollywood College,Los Angeles,CA
USA Language Center at San Diego University of Integrative Studies,San Diego,CA
Sistema Universitario Ana G. Mendez: Universidad Ana G. Mendez - Campus Virtual,San Juan,PR
Tennessee Valley Health,Murfreesboro,TN
Mentor Language Institute,Beverly Hills,CA
Lingua Language Center at Broward College,Ft. Lauderdale,FL
University of Maryland Center for Environmental Sciences,Cambridge,MD
LASC: American Language and Culture,Irvine,CA
Centra Health,Lynchburg,VA
Dale Carnegie Training of Central and Eastern North Carolina,Greensboro,NC
Jones College - Miami,Miami,FL
California Barber and Beauty College,San Diego,CA
Blush School of Makeup,San Francisco,CA
Atlanta English Institute,Atlanta,GA
English Language Study Center,Indianapolis,IN
Evergreen Academy,Annandale,VA
Beyond The Basics School of Cosmetology,Marshfield,MO
Dermalogica Academy,New York,NY
Gulf Language School,Houston,TX
"Hancock International College at Irvine, CA",Irvine,CA
LIC/LISMA Language Center Long Island,Albertson,NY
LIC/LISMA Language Center Manhattan,New York,NY
Fountain of Youth Academy of Cosmetology,Mars,PA
Gould?s Academy,Memphis,TN
"Sandra Academy of Salon Services, Inc.",New Tazewell,TN
LIC/LISMA Language Center Palisades Park,Palisades Park,NJ
LIC/LISMA Language Center Queens,Flushing,NY
Bella Cosmetology College,Winnsboro,TX
"Uceda School of West New York, NJ",West New York,NJ
"Uceda School of Elizabeth, NJ",Elizabeth,NJ
"Uceda School of Hackensack, NJ",Hackensack,NJ
Uceda School of Orlando I,Orlando,FL
Uceda School of Orlando II,Orlando,FL
Uceda School of West Palm Beach,West Palm Beach,FL
Uceda School of Boca Raton,Boca Raton,FL
Landmark Learning,Cullowhee,NC
The Valley School for Dental Assisting,Encino,CA
Health Career College,Pleasant Hill,CA
The Joseph Business School,Forest Park,IL
Universidad De Puerto Rico - Rio Piedras Campus,San Juan,PR
Northeast Catholic College,Warner,NH
TTY Career College,Phoenix,AZ
A Better Tomorrow Services Health Training,Everett,MA
California Institute of Medical Science,Fresno,CA
Canton City School Adult Community Education,Canton,OH
East Valley Institute of Technology - Adult Education Center,Mesa,AZ
Finishing Trades Institute of the Upper Midwest,Little Canada,MN
Learning Bridge Career Institute,Houma,LA
Pima County Joint Technical Education District,Tucson,AZ
Southern Southeast Alaska Technical Education Center,Ketchikan,AR
UDI Career Training Institute,Jackson Heights,NY
Discovery Diving Company,Beaufort,NC
Saint Joseph's School of Nursing,Lancaster,CA
Florida International Training Institute,Miami,FL
Westwood College - Denver North,Denver,CO
Le Cordon Bleu College of Culinary Arts,San Francisco,CA
Wright Graduate University for the Realization of Human Potential,Elkhorn,WI
South Mountain Montessori Teacher Education Program,Phoenix,AZ
Texas A&M University School of Law,Fort Worth,TX
University of the People,Pasadena,CA
The Beauty School,Mountain Home,AZ
B-Unique Barber Academy,Greenville,SC
Laredo CHI Academy Beauty School,Laredo,TX
Dermal Science International Aesthetics & Nail Academy,Reston,VA
Virginia Barber School,Richmond,VA
Penn View Bible Institute,Penns Creek,PA
Summit Christian College,Gering,NE
Wave Leadership College,Virginia Beach,VA
Institute of Allied Medical Professions - Stamford,Stamford,CT
Tri-County Allied Health School,Corona,CA
Institute of Allied Medical Professions - Valhalla,Valhalla,NY
Institute of Allied Medical Professions - Long Island,Uniondale,NY
Mercy Hospital College of Nursing A Program of Plantation General Hospital,Miami,FL
Cypress Creek Emergency Medical Services,Spring,TX
Pittsburgh Institute of Aeronautics Hagerstown,Hagerstown,MD
Baldy View Regional Occupational Program,Ontario,CA
Berkel Training Institute,Trenton,NJ
Buffalo Public Schools Adult Education Division,Buffalo,NY
Mexican American Opportunity Foundation (MAOF),Bakersfield,CA
Technical Institute of America,New York,NY
Western Maricopa Education Center,Glendale,AZ
Northern Career Institute,Eastlake,OH
Central Yeshiva Beth Joseph,Brooklyn,NY
Priority Nutrition Care,Hingham,MA
BridgeValley Community and Technical College,South Charleston,WV
PPG Technical College,Caguas,PR
Paul Mitchell The School Tulsa,Tulsa,OK
Image Maker Beauty Institute,Hendersonville,TN
Dale Carnegie Center of Excellence - NYC/Westchester,New York,NY
Americare Technical School,Park Ridge,IL
Harvest English Institute - Long Branch,Long Branch,NJ
Harvest English Institute - Newark,Newark,NJ
International Christian Institute and Linguistics School,Houston,TX
"International Language Academy of Washington, DC",McLean,VA
Boston International Academy,Brighton,MA
International House San Diego,San Diego,CA
Conversa Language Center,Cincinnati,OH
California Language Academy Group d/b/a California Language Academy,Los Angeles,CA
Cal America Education Institute,Los Angeles,CA
Language Center International,Southfield,MI
"Kings Colleges USA, LLC, d/b/a Kings Education",Los Angeles,CA
Target International Student Center,Boston,MA
OEI College,Temple City,CA
Camphill Academy,Glenmoore,PA
"Comprehensive Lanugaue Center, Inc.",McClean,VA
Academy of Professional Cosmetology,Rogers,AR
"Latin Beauty Academy, Inc.",Greenacres,FL
Virginia Consortium for Professional Psychology,Virginia Beach,VA
West Palm Beach VA Medical Center,West Palm Beach,FL
New Mexico VA Health Care System,Albuquerque,NM
VA Northern California Health Care System - Martinez,Martinez,CA
Bethesda College of Health Sciences,Boynton Beach,FL
Hartford Anesthesiology Associates,East Hartford,CT
ARAMARK Healthcare,Philadelphia,PA
Colegio Educativo Tecnologico Industrial (CETI College),Arecibo,PR
Vogue Beauty and Barber School,Hiram,GA
S.W. School of Business and Technical Careers,Eagle Pass,TX
Fortis College - Cuyahoga Falls,Cuyahoga Falls,OH
Kentucky Horseshoeing School,Richmond,KY
Brightwood Career Institute,Philadelphia,PA
Dalton Institute of Esthetics and Cosmetology,Dalton,GA
"Transemantics, Inc. dba International Language Institute",Washington,DC
Middle Georgia State University,Macon,GA
University of North Georgia,Dahlonega,GA
ABCO Technology,Los Angeles,CA
Chicago Professional Center,Wheeling,IL
Massage Institute of Memphis,Memphis,TN
River Valley School of Massage,Russellville,AR
American Career College at St. Francis,Lynwood,CA
American Technical Institute,Bayamon,PR
Mayaguez Institute of Technology,Mayaguez,PR
"Professional Electrical School, Inc.",Manati,PR
The Commonwealth Medical College,Scranton,PA
Bay Area Medical Academy,San Francisco,CA
"Associated Barber College of San Diego, Inc.",San Diego,CA
Allied Health Careers Institute,Murfreesboro,TN
Huaqiao Yihu Institute,Brooklyn,NY
"Adult and Community Education, Columbus City Schools",Columbus,OH
"Eastern Suffolk Board of Cooperative Education, James Hines Administrative Center",Patchogue,NY
Westcliff University,Irvine,CA
Antioch College,Yellow Springs,OH
Southern Texas Careers Academy,Rio Grande City,TX
Construction Training Center,Blair,SC
William Loveland College,Loveland,CO
International Hair and Barber Academy,Boca Raton,FL
Sodexo Health Care Services Mid-Atlantic,Columbia,MD
The Forum Academy of Cosmetology Aesthetics,American Fork,UT
C.C.B. School of Atlanta,Duluth,GA
Wizard Medical Education,Peoria,AZ
American Learning Institute,Dallas,TX
Lumos Language School,Salt Lake City,UT
Becker Professional Development Corporation,Downers Grove,IL
Central Pacific College,Honolulu,HI
New York English Academy,New York,NY
Approach International Student Center,Allston,MA
Dale Carnegie of Northeast Ohio,Westlake,OH
Porter & Chester Institute - Canton,Canton,MA
Porter and Chester Institute - Chicopee,Chicopee,MA
Porter and Chester Institute - Enfield,Enfield,CT
Porter and Chester Institute - Rocky Hill,Rocky Hill,CT
Porter and Chester Institute,Worcester,MA
Porter and Chester Institute - Watertown,Watertown,CT
Nashville Film Institute,Nashville,TN
University of North America,Vienna,VA
Northwest Suburban College,Rolling Meadows,IL
Bergen County Career Advancement Training,South Hackensack,NJ
Language Pacifica,Menlo Park,CA
Optimus Language School,Brea,CA
Orlando Language School,Orlando,FL
Bell Language School,Brooklyn,NY
International Educational Center,Glenview,IL
Mentora College,Washington,DC
Selnate International School,Provo,UT
Language On,Miami Beach,FL
Nile Language School,East Rutherford,NJ
Tampa Language Center,Tampa,FL
"American Language Academy, California",Garden Grove,CA
Petersburg Federal Correctional Complex,Petersburg,VA
Ashford University,San Diego,CA
Erie 1 BOCES,West Seneca,NY
Kaiser Permanente - South East Bay Consortium,Union City,CA
Textures Institute of Cosmetology,Indianapolis,IN
Aveda Institute Rhode Island,Cranston,RI
Walter Reed National Military Medical Center,Bethesda,MD
Essentials Academy of Cosmetology,Neosho,MO
Court Reporting Institute of St. Louis,Clayton,MO
Fei Tian College,Cuddebackville,NY
CTK Healthcare and Career Institute,Irving,TX
Horizon Health Care Institute,Sierra Vista,AZ
Minnesota School of Barbering,Minneapolis,ME
New England Business Educational Systems,Worcester,MA
Army Force Management School,Fort Belvoir,VA
Mississippi Educational Consortium for Specialized Advanced Practice Nursing,Jackson,MS
Kapiolani Community College/University of HI Community Colleges,Honolulu,HI
VA Hudson Valley Health Care System - Montrose,Montrose,NY
Nassau University Medical Center,East Meadow,NY
Womack Army Medical Center,Fort Bragg,NC
University of South Carolina Upstate,Spartanburg,SC
Nova Southeastern University - Tampa,Tampa,FL
Studio Beauty School,Spokane,WA
Allstate Commercial Driver Training school,Seymour,CT
National Personal Training Institute of Orlando,Winter Park,FL
United Healthcare Careers College,Los Angeles,CA
National Personal Training Institute of New Jersey,Lyndhurst,NJ
Great Oaks Career Campuses,Cincinnati,OH
Metro Detroit Barber College,Detroit,MI
Ea La Mar's Cosmetology & Barber College,Kansas City,MO
Academy of Cosmetology and Esthetics,Nevada,MO
Virginia Tech Carilon School of Medicine,Roanoke,VA
The University of Texas Health Science Center at Tyler,Tyler,TX
Coastal Pines Technical College,Waycross,GA
Scarlet Oaks Career Development,Cincinnati,OH
Monmouth County Post-Secondary Adult School,Freehold,NJ
Hondros College of Business,Westerville,OH
Southern Crescent Technical College,Griffin,GA
Association Free Lutheran Theological Seminary and Bible School,Plymouth,MN
Internexus Provo,Provo,UT
Le Cordon Bleu College of Culinary Arts - Portland,Portland,OR
International Academy of Design and Technology - Schaumburg,Schaumburg,IL
Sanford-Brown College - Dearborn,Dearborn,MI
Sanford-Brown College - Grand Rapids,Grand Rapids,MI
Sanford-Brown College - Portland,Portland,OR
Sanford-Brown College - Tinley Park,Tinley Park,IL
Sanford-Brown Institute - Landover,Landover,MD
Le Cordon Bleu College of Culinary Arts - Hollywood,Hollywood,CA
Los Angeles Academy of Figurative Art,Van Nuys,CA
ABA Language Institute,Melrose Park,PA
Regina Webb Academy,Bowling Green,KY
Cambridge College of Cosmetology,Houston,TX
